season,shooterName,assisterName,HomeTeam,AwayTeam,gameID,shooterID,assisterID,minute,situation,lastAction,shotType,shotResult,xGoal,positionX,positionY
2016,Erik Lamela,Harry Kane,Everton,Tottenham,463,644,647,82,OpenPlay,Pass,LeftFoot,SavedShot,0.0589799843728542,0.925999984741211,0.690999984741211
2016,Raheem Sterling,Sergio Agüero,Manchester City,Sunderland,467,618,619,18,OpenPlay,TakeOn,LeftFoot,MissedShots,0.056425366550684,0.819000015258789,0.301000003814697
2016,Sergio Agüero,Raheem Sterling,Manchester City,Sunderland,467,619,618,45,OpenPlay,Pass,RightFoot,BlockedShot,0.0841980054974556,0.846999969482422,0.435999984741211
2016,Sadio Mané,Alberto Moreno,Arsenal,Liverpool,469,838,608,24,SetPiece,Cross,RightFoot,BlockedShot,0.0606804676353931,0.875999984741211,0.432999992370605
2016,Sadio Mané,Philippe Coutinho,Arsenal,Liverpool,469,838,488,52,OpenPlay,Pass,LeftFoot,BlockedShot,0.0692379623651505,0.835,0.385999984741211
2016,Sadio Mané,Adam Lallana,Arsenal,Liverpool,469,838,486,62,OpenPlay,Chipped,LeftFoot,Goal,0.109105855226517,0.891999969482422,0.365
2016,Raheem Sterling,Kevin De Bruyne,Stoke,Manchester City,472,618,447,10,OpenPlay,Pass,RightFoot,MissedShots,0.0579032897949219,0.809000015258789,0.517999992370605
2016,Raheem Sterling,David Silva,Stoke,Manchester City,472,618,617,22,OpenPlay,Pass,RightFoot,SavedShot,0.0573302730917931,0.891999969482422,0.695
2016,Nolito,Raheem Sterling,Stoke,Manchester City,472,1732,618,94,OpenPlay,Pass,RightFoot,Goal,0.403599083423615,0.888000030517578,0.585
2016,Vincent Janssen,Harry Kane,Tottenham,Crystal Palace,475,1730,647,14,OpenPlay,Pass,LeftFoot,MissedShots,0.02976194024086,0.793000030517578,0.362999992370605
2016,Harry Kane,Eric Dier,Tottenham,Crystal Palace,475,647,643,26,OpenPlay,Pass,RightFoot,SavedShot,0.0183136593550444,0.731999969482422,0.317999992370605
2016,Harry Kane,Erik Lamela,Tottenham,Crystal Palace,475,647,644,46,OpenPlay,Pass,RightFoot,MissedShots,0.0651618167757988,0.815,0.489000015258789
2016,Harry Kane,Eric Dier,Tottenham,Crystal Palace,475,647,643,54,OpenPlay,Chipped,Head,MissedShots,0.054145447909832,0.901999969482422,0.54
2016,Harry Kane,NULL,Tottenham,Crystal Palace,475,647,NA,57,OpenPlay,Dispossessed,RightFoot,MissedShots,0.0210055354982615,0.765999984741211,0.360999984741211
2016,Harry Kane,Dele Alli,Tottenham,Crystal Palace,475,647,645,76,OpenPlay,LayOff,RightFoot,BlockedShot,0.0197096467018127,0.745,0.53
2016,Harry Kane,Erik Lamela,Tottenham,Crystal Palace,475,647,644,81,FromCorner,Cross,Head,BlockedShot,0.0789384394884109,0.911999969482422,0.525999984741211
2016,Victor Wanyama,Harry Kane,Tottenham,Crystal Palace,475,836,647,82,FromCorner,Rebound,Head,Goal,0.684730291366577,0.976999969482422,0.505999984741211
2016,Mason Holgate,Romelu Lukaku,West Bromwich Albion,Everton,477,985,594,50,OpenPlay,Pass,RightFoot,BlockedShot,0.0659072175621986,0.925999984741211,0.302999992370605
2016,Yannick Bolasie,Romelu Lukaku,West Bromwich Albion,Everton,477,518,594,77,OpenPlay,Pass,RightFoot,MissedShots,0.0409790202975273,0.805,0.34
2016,Romelu Lukaku,Yannick Bolasie,West Bromwich Albion,Everton,477,594,518,89,OpenPlay,Pass,LeftFoot,SavedShot,0.392509192228317,0.875,0.475999984741211
2016,Romelu Lukaku,Ross Barkley,West Bromwich Albion,Everton,477,594,592,91,OpenPlay,TakeOn,RightFoot,SavedShot,0.0756837576627731,0.953000030517578,0.316000003814697
2016,Sadio Mané,Georginio Wijnaldum,Tottenham,Liverpool,481,838,771,12,OpenPlay,Pass,RightFoot,BlockedShot,0.093186542391777,0.9,0.362999992370605
2016,Philippe Coutinho,Sadio Mané,Tottenham,Liverpool,481,488,838,25,OpenPlay,Chipped,RightFoot,SavedShot,0.0679915547370911,0.941999969482422,0.653000030517578
2016,Romelu Lukaku,Ashley Williams,Everton,Stoke,487,594,709,20,OpenPlay,Pass,RightFoot,BlockedShot,0.0742025524377823,0.859000015258789,0.452000007629395
2016,Gareth Barry,Romelu Lukaku,Everton,Stoke,487,590,594,27,OpenPlay,Pass,LeftFoot,BlockedShot,0.0614745803177357,0.828000030517578,0.419000015258789
2016,Gareth Barry,Romelu Lukaku,Everton,Stoke,487,590,594,28,OpenPlay,Pass,LeftFoot,BlockedShot,0.0279638636857271,0.769000015258789,0.515
2016,Romelu Lukaku,Kevin Mirallas,Everton,Stoke,487,594,595,45,OpenPlay,Pass,LeftFoot,BlockedShot,0.114148937165737,0.881999969482422,0.564000015258789
2016,Kevin Mirallas,Romelu Lukaku,Everton,Stoke,487,595,594,45,OpenPlay,HeadPass,RightFoot,MissedShots,0.0413105487823486,0.828000030517578,0.522000007629395
2016,Romelu Lukaku,Phil Jagielka,Everton,Stoke,487,594,587,48,OpenPlay,Pass,LeftFoot,BlockedShot,0.0224605165421963,0.779000015258789,0.678000030517578
2016,Romelu Lukaku,Mason Holgate,Everton,Stoke,487,594,985,48,FromCorner,HeadPass,RightFoot,MissedShots,0.42900213599205,0.955999984741211,0.422000007629395
2016,Marcus Rashford,Paul Pogba,Hull,Manchester United,488,556,1740,78,OpenPlay,Pass,RightFoot,SavedShot,0.0667814686894417,0.873000030517578,0.655
2016,Henrikh Mkhitaryan,Marcus Rashford,Hull,Manchester United,488,317,556,81,OpenPlay,Pass,RightFoot,BlockedShot,0.097689688205719,0.895999984741211,0.372999992370605
2016,Marcus Rashford,Wayne Rooney,Hull,Manchester United,488,556,629,84,FromCorner,Cross,Head,MissedShots,0.0269265342503786,0.869000015258789,0.512999992370605
2016,Marcus Rashford,Wayne Rooney,Hull,Manchester United,488,556,629,91,OpenPlay,Pass,RightFoot,Goal,0.846957445144653,0.974000015258789,0.509000015258789
2016,Raheem Sterling,Nolito,Manchester City,West Ham,490,618,1732,5,OpenPlay,Pass,RightFoot,BlockedShot,0.050398088991642,0.835,0.349000015258789
2016,Raheem Sterling,Nolito,Manchester City,West Ham,490,618,1732,6,OpenPlay,Pass,RightFoot,Goal,0.508342504501343,0.915,0.515
2016,Sergio Agüero,Raheem Sterling,Manchester City,West Ham,490,619,618,53,OpenPlay,TakeOn,RightFoot,MissedShots,0.126213684678078,0.866999969482422,0.643000030517578
2016,David Silva,Raheem Sterling,Manchester City,West Ham,490,617,618,72,OpenPlay,Pass,LeftFoot,BlockedShot,0.0308621935546398,0.813000030517578,0.293999996185303
2016,Raheem Sterling,David Silva,Manchester City,West Ham,490,618,617,88,OpenPlay,Pass,RightFoot,MissedShots,0.0733136758208275,0.925,0.699000015258789
2016,Raheem Sterling,David Silva,Manchester City,West Ham,490,618,617,91,OpenPlay,TakeOn,RightFoot,Goal,0.165345549583435,0.981999969482422,0.665999984741211
2016,Zlatan Ibrahimovic,Marcus Rashford,Manchester United,Manchester City,491,1741,556,45,OpenPlay,Cross,LeftFoot,MissedShots,0.106460973620415,0.921999969482422,0.500999984741211
2016,Marcus Rashford,Paul Pogba,Manchester United,Manchester City,491,556,1740,46,OpenPlay,Pass,RightFoot,BlockedShot,0.022746404632926,0.760999984741211,0.592999992370606
2016,Marcus Rashford,Daley Blind,Manchester United,Manchester City,491,556,548,69,OpenPlay,Chipped,RightFoot,BlockedShot,0.0464659593999386,0.865,0.658000030517578
2016,Raheem Sterling,Kevin De Bruyne,Manchester United,Manchester City,491,618,447,31,OpenPlay,Pass,LeftFoot,BlockedShot,0.0536862537264824,0.810999984741211,0.374000015258789
2016,Kevin De Bruyne,Leroy Sané,Manchester United,Manchester City,491,447,337,74,OpenPlay,Pass,RightFoot,ShotOnPost,0.10284723341465,0.916999969482422,0.349000015258789
2016,Victor Wanyama,Son Heung-Min,Stoke,Tottenham,493,836,453,12,OpenPlay,Pass,RightFoot,BlockedShot,0.0176755245774984,0.739000015258789,0.39
2016,Harry Kane,Dele Alli,Stoke,Tottenham,493,647,645,20,OpenPlay,Pass,LeftFoot,BlockedShot,0.0575386062264442,0.820999984741211,0.430999984741211
2016,Son Heung-Min,Christian Eriksen,Stoke,Tottenham,493,453,646,40,OpenPlay,Pass,LeftFoot,Goal,0.379792898893356,0.895,0.437000007629395
2016,Son Heung-Min,Christian Eriksen,Stoke,Tottenham,493,453,646,55,OpenPlay,Pass,RightFoot,Goal,0.0527361035346985,0.85,0.69
2016,Dele Alli,Son Heung-Min,Stoke,Tottenham,493,645,453,64,OpenPlay,Pass,RightFoot,BlockedShot,0.0586554445326328,0.849000015258789,0.703000030517578
2016,Harry Kane,Christian Eriksen,Stoke,Tottenham,493,647,646,69,OpenPlay,Cross,RightFoot,MissedShots,0.130605906248093,0.946999969482422,0.395999984741211
2016,Harry Kane,Son Heung-Min,Stoke,Tottenham,493,647,453,69,OpenPlay,Pass,LeftFoot,Goal,0.899111270904541,0.970999984741211,0.479000015258789
2016,Son Heung-Min,NULL,Stoke,Tottenham,493,453,NA,72,SetPiece,None,LeftFoot,MissedShots,0.0145491240546107,0.831999969482422,0.755999984741211
2016,Daniel Sturridge,Sadio Mané,Liverpool,Leicester,498,483,838,25,OpenPlay,Pass,RightFoot,SavedShot,0.649278044700623,0.961999969482422,0.452000007629395
2016,Sadio Mané,Daniel Sturridge,Liverpool,Leicester,498,838,483,30,OpenPlay,Pass,RightFoot,Goal,0.539212167263031,0.915999984741211,0.519000015258789
2016,Adam Lallana,Sadio Mané,Liverpool,Leicester,498,486,838,38,OpenPlay,Pass,LeftFoot,BlockedShot,0.0254407748579979,0.786999969482422,0.272999992370605
2016,Sadio Mané,Roberto Firmino,Liverpool,Leicester,498,838,482,86,OpenPlay,TakeOn,RightFoot,SavedShot,0.190825045108795,0.935,0.437000007629395
2016,Roberto Firmino,Sadio Mané,Liverpool,Leicester,498,482,838,88,OpenPlay,Pass,LeftFoot,Goal,0.319770634174347,0.846999969482422,0.475999984741211
2016,Romelu Lukaku,Yannick Bolasie,Sunderland,Everton,500,594,518,12,OpenPlay,Cross,Head,SavedShot,0.313666254281998,0.915999984741211,0.480999984741211
2016,Romelu Lukaku,NULL,Sunderland,Everton,500,594,NA,18,OpenPlay,None,LeftFoot,SavedShot,0.0889113694429398,0.885,0.515
2016,Romelu Lukaku,Seamus Coleman,Sunderland,Everton,500,594,585,53,OpenPlay,Rebound,LeftFoot,MissedShots,0.161103576421738,0.954000015258789,0.507000007629395
2016,Romelu Lukaku,Idrissa Gueye,Sunderland,Everton,500,594,668,59,OpenPlay,Cross,Head,Goal,0.386188596487045,0.925999984741211,0.522000007629395
2016,Idrissa Gueye,Romelu Lukaku,Sunderland,Everton,500,668,594,61,OpenPlay,Pass,RightFoot,MissedShots,0.108444273471832,0.868000030517578,0.454000015258789
2016,Romelu Lukaku,Idrissa Gueye,Sunderland,Everton,500,594,668,62,OpenPlay,Pass,RightFoot,ShotOnPost,0.112386777997017,0.858000030517578,0.457999992370605
2016,Romelu Lukaku,Yannick Bolasie,Sunderland,Everton,500,594,518,67,OpenPlay,Cross,Head,Goal,0.614533483982086,0.96,0.472000007629395
2016,Romelu Lukaku,Kevin Mirallas,Sunderland,Everton,500,594,595,70,OpenPlay,Throughball,LeftFoot,Goal,0.41924524307251,0.85,0.487999992370605
2016,Romelu Lukaku,Yannick Bolasie,Sunderland,Everton,500,594,518,74,OpenPlay,Pass,RightFoot,MissedShots,0.100453704595566,0.855999984741211,0.477999992370605
2016,Romelu Lukaku,Gerard Deulofeu,Sunderland,Everton,500,594,591,84,FromCorner,Pass,LeftFoot,SavedShot,0.0378182120621204,0.813000030517578,0.369000015258789
2016,Daniel Sturridge,Sadio Mané,Chelsea,Liverpool,501,483,838,1,OpenPlay,Pass,LeftFoot,SavedShot,0.0339105352759361,0.815999984741211,0.334000015258789
2016,Sadio Mané,Jordan Henderson,Chelsea,Liverpool,501,838,605,80,OpenPlay,Pass,RightFoot,BlockedShot,0.037532877177,0.859000015258789,0.256000003814697
2016,Kelechi Iheanacho,Raheem Sterling,Manchester City,Bournemouth,504,620,618,24,OpenPlay,Pass,LeftFoot,Goal,0.660480260848999,0.931999969482422,0.545999984741211
2016,Raheem Sterling,NULL,Manchester City,Bournemouth,504,618,NA,31,OpenPlay,None,LeftFoot,BlockedShot,0.0697610825300217,0.89,0.337999992370605
2016,Raheem Sterling,Kelechi Iheanacho,Manchester City,Bournemouth,504,618,620,38,OpenPlay,Pass,LeftFoot,SavedShot,0.127117350697517,0.909000015258789,0.6
2016,Raheem Sterling,Kelechi Iheanacho,Manchester City,Bournemouth,504,618,620,47,OpenPlay,Pass,LeftFoot,Goal,0.970556974411011,0.971999969482422,0.467000007629395
2016,Raheem Sterling,Ilkay Gündogan,Manchester City,Bournemouth,504,618,314,56,OpenPlay,TakeOn,LeftFoot,SavedShot,0.0379064790904522,0.778000030517578,0.629000015258789
2016,Raheem Sterling,NULL,Manchester City,Bournemouth,504,618,NA,63,OpenPlay,BallRecovery,LeftFoot,ShotOnPost,0.12200802564621,0.960999984741211,0.594000015258789
2016,Leroy Sané,Kelechi Iheanacho,Manchester City,Bournemouth,504,337,620,81,OpenPlay,LayOff,LeftFoot,MissedShots,0.0289128590375185,0.748000030517578,0.435
2016,Ross Barkley,Romelu Lukaku,Everton,Middlesbrough,506,592,594,18,OpenPlay,Pass,LeftFoot,SavedShot,0.0230694245547056,0.758000030517578,0.517999992370605
2016,Seamus Coleman,Romelu Lukaku,Everton,Middlesbrough,506,585,594,41,OpenPlay,TakeOn,LeftFoot,Goal,0.197802931070328,0.869000015258789,0.477999992370605
2016,Romelu Lukaku,Yannick Bolasie,Everton,Middlesbrough,506,594,518,45,OpenPlay,Cross,LeftFoot,Goal,0.577963411808014,0.943000030517578,0.500999984741211
2016,Marcus Rashford,NULL,Watford,Manchester United,507,556,NA,48,OpenPlay,None,RightFoot,MissedShots,0.0230573061853647,0.803000030517578,0.695999984741211
2016,Marcus Rashford,NULL,Watford,Manchester United,507,556,NA,61,OpenPlay,None,LeftFoot,Goal,0.560695946216583,0.961999969482422,0.56
2016,Harry Kane,Son Heung-Min,Tottenham,Sunderland,510,647,453,8,OpenPlay,Cross,RightFoot,SavedShot,0.116201288998127,0.951999969482422,0.572999992370606
2016,Victor Wanyama,Son Heung-Min,Tottenham,Sunderland,510,836,453,12,OpenPlay,Pass,RightFoot,SavedShot,0.0189615283161402,0.744000015258789,0.54
2016,Dele Alli,Son Heung-Min,Tottenham,Sunderland,510,645,453,13,OpenPlay,Pass,RightFoot,MissedShots,0.0573426373302937,0.815999984741211,0.527999992370605
2016,Harry Kane,NULL,Tottenham,Sunderland,510,647,NA,14,OpenPlay,None,RightFoot,SavedShot,0.36195969581604,0.975999984741211,0.397999992370605
2016,Toby Alderweireld,Son Heung-Min,Tottenham,Sunderland,510,639,453,15,FromCorner,Cross,Head,SavedShot,0.0971559956669807,0.92,0.474000015258789
2016,Son Heung-Min,Harry Kane,Tottenham,Sunderland,510,453,647,18,OpenPlay,Pass,RightFoot,MissedShots,0.0800308212637901,0.861999969482422,0.387999992370605
2016,Moussa Sissoko,Harry Kane,Tottenham,Sunderland,510,772,647,23,OpenPlay,Pass,LeftFoot,MissedShots,0.0444279871881008,0.851999969482422,0.312000007629395
2016,Son Heung-Min,Dele Alli,Tottenham,Sunderland,510,453,645,24,OpenPlay,Pass,RightFoot,BlockedShot,0.0433435551822186,0.863000030517578,0.695
2016,Moussa Sissoko,Harry Kane,Tottenham,Sunderland,510,772,647,24,OpenPlay,Pass,LeftFoot,BlockedShot,0.0488925576210022,0.811999969482422,0.495
2016,Son Heung-Min,Mousa Dembélé,Tottenham,Sunderland,510,453,642,38,OpenPlay,Pass,RightFoot,ShotOnPost,0.0272261686623096,0.808000030517578,0.68
2016,Moussa Sissoko,Son Heung-Min,Tottenham,Sunderland,510,772,453,40,FromCorner,Cross,Head,BlockedShot,0.118388280272484,0.954000015258789,0.562999992370605
2016,Son Heung-Min,Victor Wanyama,Tottenham,Sunderland,510,453,836,41,OpenPlay,Pass,RightFoot,SavedShot,0.0171989146620035,0.724000015258789,0.445
2016,Son Heung-Min,NULL,Tottenham,Sunderland,510,453,NA,51,OpenPlay,BallTouch,LeftFoot,BlockedShot,0.0474949590861797,0.861999969482422,0.69
2016,Son Heung-Min,Mousa Dembélé,Tottenham,Sunderland,510,453,642,54,OpenPlay,Pass,LeftFoot,MissedShots,0.0728848651051521,0.933000030517578,0.674000015258789
2016,Harry Kane,NULL,Tottenham,Sunderland,510,647,NA,58,OpenPlay,None,RightFoot,Goal,0.601825177669525,0.955,0.452000007629395
2016,Moussa Sissoko,Harry Kane,Tottenham,Sunderland,510,772,647,68,OpenPlay,Pass,RightFoot,MissedShots,0.0286375619471073,0.813000030517578,0.316000003814697
2016,Erik Lamela,Harry Kane,Tottenham,Sunderland,510,644,647,80,OpenPlay,Pass,LeftFoot,BlockedShot,0.0965851098299026,0.881999969482422,0.350999984741211
2016,Son Heung-Min,Erik Lamela,Tottenham,Sunderland,510,453,644,96,OpenPlay,Pass,LeftFoot,SavedShot,0.049762237817049,0.923000030517578,0.750999984741211
2016,Marcus Rashford,Zlatan Ibrahimovic,Manchester United,Leicester,511,556,1741,24,OpenPlay,Pass,RightFoot,MissedShots,0.428660988807678,0.896999969482422,0.385
2016,Marcus Rashford,Paul Pogba,Manchester United,Leicester,511,556,1740,25,OpenPlay,HeadPass,RightFoot,MissedShots,0.100995294749737,0.868000030517578,0.490999984741211
2016,Marcus Rashford,Juan Mata,Manchester United,Leicester,511,556,554,39,FromCorner,Pass,RightFoot,Goal,0.903037130832672,0.976999969482422,0.484000015258789
2016,Christian Eriksen,Son Heung-Min,Middlesbrough,Tottenham,512,646,453,0,OpenPlay,Pass,LeftFoot,BlockedShot,0.0400508046150208,0.850999984741211,0.684000015258789
2016,Son Heung-Min,Vincent Janssen,Middlesbrough,Tottenham,512,453,1730,6,OpenPlay,TakeOn,LeftFoot,Goal,0.0914392247796059,0.871999969482422,0.467999992370605
2016,Son Heung-Min,NULL,Middlesbrough,Tottenham,512,453,NA,22,OpenPlay,Dispossessed,RightFoot,Goal,0.0456530526280403,0.840999984741211,0.708000030517578
2016,Son Heung-Min,Ben Davies,Middlesbrough,Tottenham,512,453,660,40,OpenPlay,Pass,LeftFoot,BlockedShot,0.0284205228090286,0.759000015258789,0.684000015258789
2016,Christian Eriksen,Son Heung-Min,Middlesbrough,Tottenham,512,646,453,66,OpenPlay,Pass,RightFoot,MissedShots,0.0336953848600388,0.766999969482422,0.442000007629395
2016,Son Heung-Min,Erik Lamela,Middlesbrough,Tottenham,512,453,644,74,OpenPlay,Pass,LeftFoot,BlockedShot,0.0732666030526161,0.911999969482422,0.694000015258789
2016,Ilkay Gündogan,Raheem Sterling,Swansea,Manchester City,515,314,618,42,OpenPlay,Pass,RightFoot,BlockedShot,0.0367975868284702,0.855,0.322000007629395
2016,Raheem Sterling,Kevin De Bruyne,Swansea,Manchester City,515,618,447,58,OpenPlay,Pass,RightFoot,BlockedShot,0.0990046784281731,0.855999984741211,0.48
2016,Raheem Sterling,Kevin De Bruyne,Swansea,Manchester City,515,618,447,76,OpenPlay,TakeOn,RightFoot,Goal,0.536240220069885,0.915,0.590999984741211
2016,Philippe Coutinho,Sadio Mané,Liverpool,Hull,516,488,838,28,OpenPlay,Pass,RightFoot,BlockedShot,0.120516017079353,0.87,0.477999992370605
2016,Sadio Mané,Roberto Firmino,Liverpool,Hull,516,838,482,31,OpenPlay,Pass,LeftFoot,BlockedShot,0.0330752208828926,0.754000015258789,0.51
2016,Sadio Mané,Philippe Coutinho,Liverpool,Hull,516,838,488,31,FromCorner,Pass,RightFoot,MissedShots,0.0529053993523121,0.855,0.457999992370605
2016,Sadio Mané,NULL,Liverpool,Hull,516,838,NA,34,FromCorner,None,LeftFoot,MissedShots,0.0607056096196175,0.895999984741211,0.369000015258789
2016,Sadio Mané,Adam Lallana,Liverpool,Hull,516,838,486,35,OpenPlay,Pass,RightFoot,Goal,0.100664414465427,0.835999984741211,0.509000015258789
2016,Philippe Coutinho,Sadio Mané,Liverpool,Hull,516,488,838,43,OpenPlay,Pass,RightFoot,SavedShot,0.0527986697852612,0.775999984741211,0.522000007629395
2016,Nathaniel Clyne,Sadio Mané,Liverpool,Hull,516,603,838,46,OpenPlay,Pass,RightFoot,MissedShots,0.141964241862297,0.923000030517578,0.419000015258789
2016,Sadio Mané,Nathaniel Clyne,Liverpool,Hull,516,838,603,48,OpenPlay,TakeOn,LeftFoot,BlockedShot,0.0974325463175774,0.835,0.375
2016,Sadio Mané,Nathaniel Clyne,Liverpool,Hull,516,838,603,56,OpenPlay,Pass,LeftFoot,SavedShot,0.0280882436782122,0.779000015258789,0.402999992370605
2016,Romelu Lukaku,Ross Barkley,Bournemouth,Everton,517,594,592,9,SetPiece,Cross,Head,SavedShot,0.446309566497803,0.94,0.474000015258789
2016,Ross Barkley,Romelu Lukaku,Bournemouth,Everton,517,592,594,10,OpenPlay,Pass,LeftFoot,MissedShots,0.0195181556046009,0.791999969482422,0.297000007629395
2016,Yannick Bolasie,Romelu Lukaku,Bournemouth,Everton,517,518,594,75,OpenPlay,LayOff,RightFoot,MissedShots,0.0549015961587429,0.815999984741211,0.552999992370605
2016,Romelu Lukaku,Gerard Deulofeu,Bournemouth,Everton,517,594,591,84,OpenPlay,Chipped,LeftFoot,BlockedShot,0.0167823359370232,0.765999984741211,0.325999984741211
2016,Ross Barkley,Romelu Lukaku,Everton,Crystal Palace,521,592,594,11,OpenPlay,Pass,RightFoot,MissedShots,0.0173870231956244,0.749000015258789,0.365
2016,Romelu Lukaku,Ross Barkley,Everton,Crystal Palace,521,594,592,18,OpenPlay,Pass,RightFoot,SavedShot,0.0492715686559677,0.873000030517578,0.31
2016,Romelu Lukaku,NULL,Everton,Crystal Palace,521,594,NA,34,DirectFreekick,Standard,LeftFoot,Goal,0.0665735155344009,0.8,0.297999992370605
2016,Romelu Lukaku,Gareth Barry,Everton,Crystal Palace,521,594,590,58,OpenPlay,Pass,LeftFoot,BlockedShot,0.0279686599969864,0.888000030517578,0.760999984741211
2016,Seamus Coleman,Romelu Lukaku,Everton,Crystal Palace,521,585,594,80,OpenPlay,Pass,RightFoot,MissedShots,0.115367613732815,0.878000030517578,0.457999992370605
2016,Sadio Mané,Philippe Coutinho,Swansea,Liverpool,522,838,488,39,OpenPlay,Throughball,LeftFoot,BlockedShot,0.105063483119011,0.87,0.605999984741211
2016,Sadio Mané,NULL,Swansea,Liverpool,522,838,NA,47,OpenPlay,None,RightFoot,BlockedShot,0.0621981024742126,0.955999984741211,0.360999984741211
2016,Sadio Mané,James Milner,Swansea,Liverpool,522,838,489,68,OpenPlay,Pass,LeftFoot,BlockedShot,0.12183952331543,0.885999984741211,0.53
2016,Zlatan Ibrahimovic,Marcus Rashford,Manchester United,Stoke,527,1741,556,67,OpenPlay,Pass,RightFoot,MissedShots,0.0195455867797136,0.740999984741211,0.575
2016,Paul Pogba,Marcus Rashford,Manchester United,Stoke,527,1740,556,88,FromCorner,Cross,Head,ShotOnPost,0.5018110871315,0.956999969482422,0.475
2016,Son Heung-Min,Kyle Walker,Tottenham,Manchester City,529,453,638,0,OpenPlay,TakeOn,RightFoot,MissedShots,0.0240887235850096,0.955999984741211,0.242999992370605
2016,Son Heung-Min,Dele Alli,Tottenham,Manchester City,529,453,645,9,OpenPlay,Pass,LeftFoot,SavedShot,0.0482198111712933,0.97,0.725999984741211
2016,Dele Alli,Son Heung-Min,Tottenham,Manchester City,529,645,453,36,OpenPlay,Throughball,RightFoot,Goal,0.371613711118698,0.880999984741211,0.405999984741211
2016,Son Heung-Min,Christian Eriksen,Tottenham,Manchester City,529,453,646,45,OpenPlay,Pass,LeftFoot,MissedShots,0.0588369071483612,0.805999984741211,0.367000007629395
2016,Son Heung-Min,NULL,Tottenham,Manchester City,529,453,NA,64,OpenPlay,None,RightFoot,BlockedShot,0.048649400472641,0.875,0.69
2016,Erik Lamela,Son Heung-Min,Tottenham,Manchester City,529,644,453,76,OpenPlay,Pass,RightFoot,BlockedShot,0.100459322333336,0.855,0.607999992370605
2016,Raheem Sterling,Aleksandar Kolarov,Tottenham,Manchester City,529,618,621,69,OpenPlay,Pass,RightFoot,SavedShot,0.0134291267022491,0.773000030517578,0.694000015258789
2016,Leroy Sané,Kevin De Bruyne,Manchester City,Everton,534,337,447,3,OpenPlay,TakeOn,RightFoot,SavedShot,0.0677693039178848,0.973000030517578,0.317999992370605
2016,Raheem Sterling,David Silva,Manchester City,Everton,534,618,617,19,OpenPlay,Pass,RightFoot,SavedShot,0.0241339281201363,0.771999969482422,0.653000030517578
2016,Kelechi Iheanacho,Leroy Sané,Manchester City,Everton,534,620,337,51,OpenPlay,Cross,LeftFoot,SavedShot,0.127228796482086,0.958000030517578,0.557999992370605
2016,Kevin De Bruyne,Raheem Sterling,Manchester City,Everton,534,447,618,78,OpenPlay,Pass,RightFoot,MissedShots,0.0297681055963039,0.958000030517578,0.227999992370605
2016,Romelu Lukaku,NULL,Manchester City,Everton,534,594,NA,8,DirectFreekick,Standard,LeftFoot,MissedShots,0.0455109886825085,0.735,0.362999992370605
2016,Romelu Lukaku,Yannick Bolasie,Manchester City,Everton,534,594,518,63,OpenPlay,Pass,LeftFoot,Goal,0.0836669728159904,0.91,0.650999984741211
2016,Christian Eriksen,Son Heung-Min,West Bromwich Albion,Tottenham,536,646,453,88,OpenPlay,Pass,LeftFoot,BlockedShot,0.0831288993358612,0.896999969482422,0.617999992370605
2016,Son Heung-Min,Vincent Janssen,West Bromwich Albion,Tottenham,536,453,1730,90,OpenPlay,LayOff,RightFoot,BlockedShot,0.0319639146327972,0.780999984741211,0.6
2016,Danny Rose,Son Heung-Min,Bournemouth,Tottenham,541,641,453,35,OpenPlay,Pass,LeftFoot,MissedShots,0.0507815890014172,0.903000030517578,0.685999984741211
2016,Son Heung-Min,Dele Alli,Bournemouth,Tottenham,541,453,645,60,OpenPlay,Pass,RightFoot,BlockedShot,0.0888631120324135,0.864000015258789,0.602000007629395
2016,Kevin Mirallas,Romelu Lukaku,Burnley,Everton,546,595,594,4,OpenPlay,LayOff,RightFoot,BlockedShot,0.0136272208765149,0.785,0.256000003814697
2016,Romelu Lukaku,NULL,Burnley,Everton,546,594,NA,14,OpenPlay,BallTouch,LeftFoot,SavedShot,0.0256828684359789,0.765,0.419000015258789
2016,Yannick Bolasie,Romelu Lukaku,Burnley,Everton,546,518,594,23,OpenPlay,LayOff,RightFoot,BlockedShot,0.0144927483052015,0.783000030517578,0.247000007629395
2016,Kevin Mirallas,Romelu Lukaku,Burnley,Everton,546,595,594,52,OpenPlay,Pass,RightFoot,BlockedShot,0.0190438460558653,0.745999984741211,0.430999984741211
2016,Yannick Bolasie,Romelu Lukaku,Burnley,Everton,546,518,594,57,OpenPlay,Pass,RightFoot,Goal,0.0518687479197979,0.888000030517578,0.31
2016,Romelu Lukaku,Ross Barkley,Burnley,Everton,546,594,592,59,OpenPlay,Pass,LeftFoot,BlockedShot,0.0207380242645741,0.735,0.569000015258789
2016,Idrissa Gueye,Romelu Lukaku,Burnley,Everton,546,668,594,70,OpenPlay,Pass,RightFoot,BlockedShot,0.0169431678950787,0.741999969482422,0.487000007629395
2016,Sadio Mané,Roberto Firmino,Liverpool,West Bromwich Albion,548,838,482,19,OpenPlay,Cross,RightFoot,Goal,0.325003564357758,0.921999969482422,0.427000007629395
2016,Philippe Coutinho,Sadio Mané,Liverpool,West Bromwich Albion,548,488,838,34,OpenPlay,Pass,RightFoot,Goal,0.0873685255646706,0.891999969482422,0.66
